title,images,category,description,price,sku
SF1384CMCapsule Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1384cm.jpg,sanfordjapan,"Espresso, Dolce Gusto, Nespresso , Capsule Coffee Maker.
Mouse Scroll Wheel Selection.
7 Level LED Display.
Capsule Holder, On / OFF Switch.
3 Level Cup Settings.
1 Liter Water Tank Capacity.
High Pressure Italian Pump Design.
 Brochure",,
SF1392CMTurkish Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1392cm_new.jpg,sanfordjapan,"Make 4 cups of coffee at a time.
250ml Capacity coffee pot.
Smart detection sensor prevents overflow.
LIght and sound indicator system.
Touch control switch.
Automatic power off, Power: 400 Watts.
Anti-drip coffee pot.
Foam detection system.
Concealed stainless steel heating element.
Boil dry & overheat protection.
 Brochure",,
SF1393CMTurkish Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1393cm_new.jpg,sanfordjapan,"Make 8 cups of coffee at a time.
500ml Capacity coffee pot.
Smart detection sensor prevents overflow.
LIght and sound indicator system.
Touch control switch.
Automatic power off, Power: 800 Watts.
Anti-drip coffee pot.
Foam detection system.
Concealed stainless steel heating element.
Boil dry & overheat protection.
 Brochure    Video",,
SF7401ACMArabic Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf7401acm.jpg,sanfordjapan,"1000 watts, Stainless steel body and coffee filter.
1 liter capacity, Cool touch handle.
On/Off power control function.
Coffee and cardomom adding option.
Timer function and temperature control.
Auto keep warm function, 360 degree rototional base.
Electronic LED and thermostat control, 220-240V~ 50/60Hz.",,
SF7402ACMArabic Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf7402acm.jpg,sanfordjapan,"1000 watts, Stainless steel body and coffee filter.
1 liter capacity, Cool touch handle.
On/Off power control function.
Coffee and cardomom adding option.
Timer function and temperature control.
Auto keep warm function, 360 degree rototional base.
Electronic LED and thermostat control, 220-240V~ 50/60Hz.",,
SF7404ACMArabic Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf7404acm.jpg,sanfordjapan,"•   0.6L capacity arabic coffee maker.
•  Auto-voice assist.
•  SUS 304 Stainless steel.
•  360º rotational design, 800Watts.

Luxury Arabic New design Coffee maker, 3 positions timer control for different taste with Auto-voice assist, Keep warm function.
Barcode : 6957262074048.",,
SF7403ACMArabic Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf7403acm.jpg,sanfordjapan,"•  Coffee Maker : 0.6 Litre capacity, 1200 Watts.
•  Electric Kettle : 1.0 Litre capacity, 1350 Watts.
•  3 positions timer control for different taste with Auto-voice assist.
•  360º rotational design with LED Display.
 
Luxury Arabic new design electric kettle and coffee maker separate LED display control, Electric kettle with baby water keep warm function.
Barcode : 6957262074031.",,
SF1396ECMEspresso Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1396ecm.jpg,sanfordjapan,"Glass Carafe, Frothing function.
High pressure steam pipe.
Make coffee and Milk frother.
240ml water tank & Glass carafe capacity.
Dial control, Light Indicator, 800-950 Watts.
Safety device, Over pressure protection.
Detachable drop tray, Easy cleaning.
Working pressure: 3.5 bar. Washing Cup Filter.",,
SF1397ECMEspresso Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1397ecm_new.jpg,sanfordjapan,"20 Bar High Pressure Pump.
1.6 Litre Transparent Water Tank.
Dual Stainless Steel Filter.
Detachable Frothing Nozzle.
1250-1470 Watts Power.
Quick Warmup, Safe and Reliable.
4 Button Control for Single Cup, Two Cups, Hot Water and Steam Function.
Durable Stainless Steel Tray for Preheating Coffee Cups.
Brochure",,
SF1398ECMEspresso Coffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1398ecm_new.jpg,sanfordjapan,"4 Cup Espresso Coffee Maker (240ml).
3.5 Bar Working Pressure for Rich Taste Coffee.
Frothing Function for Making Cappuccino.
Carafe with Water Level Gauge.
Removable & Washable Drip Tray for Easy Cleaning.
Single Knob for Function Transform and On/Off.
Indicator Light, Stainless Steel Filter.
Aluminium-alloy Filter Holder.
Stainless Steel Decorationv
800 Watts Power.
Brochure",,
SF1399ECM-1.6LEspresso Coffee MakeR,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1399ecm_new.jpg,sanfordjapan,"15 Bar High Pressure Pump.
1.6 Litre Transparent Water Tank.
Dual Stainless Steel Filter.
Suitable For Pod / Ground Coffee.
Detachable Frothing Nozzle.
1050 Watts Power.
Quick Warmup, Safe and Reliable.
Durable Stainless Steel Tray for Preheating Coffee Cups.
Brochure",,
SF1395CMCoffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1395cm.jpg,sanfordjapan,"750 Watts, Glass jar capacity of 10 cups.
                        1.25 liter Tempered Glass Pot.
Anti-drip devise, ON/OFF Switch.
Visible water level mark With permanent filter.
Keep warm function.
220-240V~ 50/60Hz.",,
SF1394CM - 1.5LCoffee Maker,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf1394cm_new.jpg,sanfordjapan,"Coffee maker 1.5L Water tank capacity (12 cups)
1.5L Glass Carafe.
1.5L Water Tank Capacity.
Thermostat Control.
Overheat Protection.
Anti-drip Function.
On/Off Switch with Light Visible Water Level Mark.
Keep Warm Function.
Permanent Filter.
900 Watts.",,
SF7400SMRElectric Samovar,https://sanfordjapan.com/products/kitchen_appliances/coffee_maker/sf7400smr.jpg,sanfordjapan,"2000 watts, Stainless steel electric samovar.
4 liters water tank capacity.
1 liter stainless steel teapot.
Auto over heat shut off function.
On/Off power control function.
Boil / Dry over heat protection.
Concealed heating element, 220-240V~ 50/60Hz.",,
SF931WFNWall Fan,https://sanfordjapan.com/products/home_appliances/fan/sf931wfn_new1.jpg,sanfordjapan,"16 Inch Wall Fan with Remote.
High Velocity 5 Blades for Strong Airflow.
90°Wide Angle Oscillation.
Strong ABS Body, 1300RPM.
3 Speed Control Panel.
4 Hours Timer Function.
60 Watts Heavy-Duty Motor.
Adjustable Height and Tilting.
Postive Locking Safety Grill Providing Extra Safety.",,
SF932WFNWall Fan,https://sanfordjapan.com/products/home_appliances/fan/sf932wfn_new2.jpg,sanfordjapan,"16 Inch Wall Fan.
High Velocity 5 Blades for Strong Airflow.
90°Wide Angle Oscillation.
Strong ABS Body, 1300RPM.
3 Speed Control Panel.
4 Hours Timer Function.
60 Watts Heavy-Duty Motor.
Adjustable Height and Tilting.
Postive Locking Safety Grill Providing Extra Safety.
Brochure",,
SF933WFNWall Fan,https://sanfordjapan.com/products/home_appliances/fan/sf933wfn_new.jpg,sanfordjapan,"Cool an entire room with the Sanford wall fan with pull string cords as it provides users with wide sweep oscillation.

18” Wall Fan with Remote Control.
5PP Plastic Blades with Safety Grill.
3 Speeds (Low, Medium, High).
Wide Angle Oscillation.
Heavy Duty Motor, 60 Watts Power.
60 Minutes Timer.
Adjustable Tilt Head (Up & Down).
Brochure",,
SF934WFNWall Fan,https://sanfordjapan.com/products/home_appliances/fan/sf934wfn_new1.jpg,sanfordjapan,"18 Inch Wall Fan.

60 Watts Heavy-Duty Motor, 1300RPM.
High Velocity 5 AS Blades for Strong Airflow.
Strong ABS Body.
3 Speed Control Knob.
90°Wide Angle Oscillation.
Adjustable Tilt Head (Up & Down).
Postive Locking Safety Grill Providing Extra Safety.",,
SF6665CFN  - Ceiling Fan,https://sanfordjapan.com/products/home_appliances/fan/sf6665cfn.jpg,sanfordjapan,"48” Triple Blades.
High Speed Rotation, Powerful Motor.
100% Copper Winding.
Durable Aluminum Material.
Aerodynamic Blade angles.
Elegant Design.
Superior Paint Coating.
Brochure",,
SF6666CFN  - Ceiling Fan,https://sanfordjapan.com/products/home_appliances/fan/sf6666cfn.jpg,sanfordjapan,"48” Triple Blades.
High Speed Rotation, Powerful Motor.
100% Copper Winding.
Durable Aluminum Material.
Aerodynamic Blade angles.
Elegant Design.
Matte Black & White Color.
Brochure",,
SF3262PCStainless Steel Pressure Cooker - 14.0 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3262pc.jpg,sanfordjapan,"14 Liter Large Capacity.
Food Grade SUS#304 Stainless Steel Body.
3 Valve Safety System.
Effortless Gasket Free Operation.
Convenient to Use.
Suitable for all Cooking Sources - Gas, Ceramic, Halogen and Hot Plate.
Capsule Bottom Saves Energy and Maintains Heat for Long Time.
Easy to Clean and Dish Washer Safe.
Brochure",,
SF3263PCStainless Steel Pressure Cooker - 9.0 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3263pc.jpg,sanfordjapan,"3 in 1, 9 Liter Capacity.
Food Grade SUS#304 Stainless Steel Body.
Detachable Clipso Top & Additional Glass Lid for Easy Cook & Serve.
Controlled Steam Release System.
Effortless One Hand Operation.
Convenient to Use.
Suitable for all Cooking Sources - Gas, Ceramic, Halogen and Hot Plate.
Capsule Bottom Saves Energy and Maintains Heat for Long Time.
Easy to Clean and Dish Washer Safe.
Brochure",,
SF3252PCAluminium Pressure Cooker - 3.0 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3252pc_new.jpg,sanfordjapan,"High-Quality Aluminium Pressure Cooker With Induction Base.
Dual Safety Valve ( Spring and Safety Valve).
For Additional Safety, Gasket Release System.
Heavyweight for Long Life and Durability.
Anti Bulge Bottom, Convenient To Use.
Screw Fitted Handle for Extra Sturdiness.
Can be Used on a Stove, Hotplate or Induction.
Brochure",,
SF3253PCAluminium Pressure Cooker - 5.0 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3253pc_new.jpg,sanfordjapan,"High-Quality Aluminium Pressure Cooker With Induction Base.
Dual Safety Valve ( Spring and Safety Valve).
For Additional Safety, Gasket Release System.
Heavyweight for Long Life and Durability.
Anti Bulge Bottom, Convenient To Use.
Screw Fitted Handle for Extra Sturdiness.
Can be Used on a Stove, Hotplate or Induction.
Brochure",,
SF3254PCAluminium Pressure Cooker - 7.5 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3254pc_new.jpg,sanfordjapan,"High-Quality Aluminium Pressure Cooker With Induction Base.
Dual Safety Valve ( Spring and Safety Valve).
For Additional Safety, Gasket Release System.
Heavyweight for Long Life and Durability.
Anti Bulge Bottom, Convenient To Use.
Screw Fitted Handle for Extra Sturdiness.
Can be Used on a Stove, Hotplate or Induction.
Brochure",,
SF3255PCAluminium Pressure Cooker - 10 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3255pc_new.jpg,sanfordjapan,"High-Quality Aluminium Pressure Cooker With Induction Base.
Dual Safety Valve ( Spring and Safety Valve).
For Additional Safety, Gasket Release System.
Heavyweight for Long Life and Durability.
Anti Bulge Bottom, Convenient To Use.
Screw Fitted Handle for Extra Sturdiness.
Can be Used on a Stove, Hotplate or Induction.
Brochure",,
SF3256PCAluminium Pressure Cooker - 12 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3256pc_new.jpg,sanfordjapan,"High-Quality Aluminium Pressure Cooker With Induction Base.
Dual Safety Valve ( Spring and Safety Valve).
For Additional Safety, Gasket Release System.
Heavyweight for Long Life and Durability.
Anti Bulge Bottom, Convenient To Use.
Screw Fitted Handle for Extra Sturdiness.
Can be Used on a Stove, Hotplate or Induction.
Brochure",,
SF3257PCPressure Cooker - 2.0 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3257pc.jpg,sanfordjapan,"Dual Safety Calve ( Spring and Safety Valve).
For Additional Safety, The Gasket Release System.
Anti Bulge Bottom, Anti Implosion Lid.
Heavy Weight for Long Life and Durability.
Double Screw Fitted Handle for Extra Sturdiness.
Food Grade Gasket, 2.0 litre.
Brochure",,
SF3258PCPressure Cooker - 3.0 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3258pc.jpg,sanfordjapan,"Dual Safety Calve ( Spring and Safety Valve).
For Additional Safety, The Gasket Release System.
Anti Bulge Bottom, Anti Implosion Lid.
Heavy Weight for Long Life and Durability.
Double Screw Fitted Handle for Extra Sturdiness.
Food Grade Gasket, 3.0 litre.
Brochure",,
SF3259PCPressure Cooker - 5.0 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3259pc.jpg,sanfordjapan,"Dual Safety Calve ( Spring and Safety Valve).
For Additional Safety, The Gasket Release System.
Anti Bulge Bottom, Anti Implosion Lid.
Heavy Weight for Long Life and Durability.
Double Screw Fitted Handle for Extra Sturdiness.
Food Grade Gasket, 5.0 litre.
Brochure",,
SF3260PCIBPressure Cooker - 3.5 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3260pcib.jpg,sanfordjapan,"Pressure Cooker with Induction Base.
                        Dual Safety Calve ( Spring and Safety Valve).
For Additional Safety, The Gasket Release System.
Anti Bulge Bottom, Anti Implosion Lid.
Heavy Weight for Long Life and Durability.
Double Screw Fitted Handle for Extra Sturdiness.
Food Grade Gasket, 3.5 litre.
Brochure",,
SF3261PCIBPressure Cooker - 5.5 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3261pcib.jpg,sanfordjapan,"Pressure Cooker with Induction Base.
                        Dual Safety Calve ( Spring and Safety Valve).
For Additional Safety, The Gasket Release System.
Anti Bulge Bottom, Anti Implosion Lid.
Heavy Weight for Long Life and Durability.
Double Screw Fitted Handle for Extra Sturdiness.
Food Grade Gasket, 5.5 litre.
Brochure",,
SF3271PCCIBPressure Cooker - 3.0 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3271pccib.jpg,sanfordjapan,"Pressure Cooker with Induction Base.
                        Dual Safety Calve ( Spring and Safety Valve).
For Additional Safety, The Gasket Release System.
Anti Bulge Bottom, Anti Implosion Lid.
Heavy Weight for Long Life and Durability.
Double Screw Fitted Handle for Extra Sturdiness.
Food Grade Gasket, 3.0 litre.
Brochure",,
SF3272PCCAluminium Pressure Cooker - 5 + 3 Litre,https://sanfordjapan.com/products/kitchen_appliances/pressure_cooker/sf3257pcc_new.jpg,sanfordjapan,"High-Quality Aluminium Pressure Cooker With Induction Base.
Dual Safety Valve ( Spring and Safety Valve).
For Additional Safety, Gasket Release System.
Heavyweight for Long Life and Durability.
Anti Bulge Bottom, Convenient To Use.
Screw Fitted Handle for Extra Sturdiness.
Can be Used on a Stove, Hotplate or Induction.
Brochure",,
SF5001HPTHot Plate,https://sanfordjapan.com/products/kitchen_appliances/hot_plate/sf5001hpt.jpg,sanfordjapan,"Iron Single Plate size 185mm, Non-slip Feet.
Rapid Heating, ON/OFF Indicator Lights.
5 Adjustable Temperature Control.
Compact and Ideal for Cooking when Limited Space.
Steel with Powder-Coated Body.1250-1500Watts.
Brochure",,
SF5003HPTHot Plate,https://sanfordjapan.com/products/kitchen_appliances/hot_plate/sf5003hpt.jpg,sanfordjapan,"Dye-casting Heating Element Size 165mm.
Automatic Safety Shut-Off with Thermal Fuse.
Adjustable Thermostat Control.
Non-Skid Rubber Feet Keep the Unit Steady.
Easy Clean, Powdered Finish.
Perfect for Student Dorms, Cottages, Office Usage.
1250-1500 Watts.
Brochure",,
SF5007HPTHot Plate,https://sanfordjapan.com/products/kitchen_appliances/hot_plate/sf5007hpt.jpg,sanfordjapan,"Dye-casting Heating Element Size 185mm.
Automatic Safety Shut-Off with Thermal Fuse.
Stainless Steel Design.
Adjustable Thermostat Control.
Non-Skid Rubber Feet Keep the Unit Steady.
Easy Clean, Powdered Finish.
Perfect for Student Dorms, Cottages, Office Usage.
1250-1500 Watts.
Brochure",,
SF5011HPTHot Plate,https://sanfordjapan.com/products/kitchen_appliances/hot_plate/sf5011hpt_new.jpg,sanfordjapan,"Single Iron Hot Plate (185mm).
1500 Watts.
Rapid Heating Element.
5 Adjustable Temperature Control.
ON/OFF Indicator Lights.
Non-Slip Feet.
Compact and Ideal for Cooking when Limited Space.
Iron Steel Ring Body Material.
Brochure",,
SF5015HPTHot Plate,https://sanfordjapan.com/products/kitchen_appliances/hot_plate/sf5015hpt.jpg,sanfordjapan,"Single Iron Plate (106mm), Quick Heating.
Compact and Ideal for Cooking when Limited Space.
ON/OFF Indicator Lights.
Adjustable Temperature Control.
Non-slip Feet, Design is Stylish and Innovative.
500Watts.
Brochure",,
SF5016HPTHot Plate,https://sanfordjapan.com/products/kitchen_appliances/hot_plate/sf5016hpt_new1.jpg,sanfordjapan,"Single Iron Hot Plate (106mm).
500 Watts Power, Quick Heating.
Adjustable Temperature Control.
Power ON Indicator Light.
Easy To Clean, Non-slip Feet.
Compact & Ideal for Cooking with Limited Space.
Stylish & Innovative Design.
Suitable For All Types Of Cooking.
Brochure    Manual",,
SF5002HPTHot Plate,https://sanfordjapan.com/products/kitchen_appliances/hot_plate/sf5002hpt.jpg,sanfordjapan,"Double Iron Plate ( 185 & 155mm).
Quick Heating, On/Off Indicator Lights.
Easy to Clean, Suitable for all Type of Cooking.
Adjustable Temperature Control.
Non-slip Feet, Stylish and Innovative Design.
1900-2250Watts.
Brochure",,
SF5004HPTHot Plate,https://sanfordjapan.com/products/kitchen_appliances/hot_plate/sf5004hpt.jpg,sanfordjapan,"Two Dye-Casting Heating Element.
Size 165mm & 135mm.
Automatic Safety Shut-Off with Thermal Fuse.
Adjustable Thermostat Control with Indicator.
Non-Skid Rubber Feet, Easy to Clean.
Powdered Finish, Perfect for Student Dorms, Cottages, Office usage
1900 - 2250 Watts.
Brochure",,
